Manufacturer & Weapon Type ID,Manufacturer,Weapon Type,Part ID,Part Type,String,Name
22,Vladof,SMG,42,Grip,VLA_SM.part_grip_05a_ted_legs,
22,Vladof,SMG,43,Grip,VLA_SM.part_grip_04_hyp,
22,Vladof,SMG,44,Grip,VLA_SM.part_grip_01,
22,Vladof,SMG,45,Grip,VLA_SM.part_grip_02,
22,Vladof,SMG,46,Grip,VLA_SM.part_grip_03,
22,Vladof,SMG,47,Underbarrel,VLA_SM.part_underbarrel_05_ammoswitcher,
22,Vladof,SMG,48,Underbarrel,VLA_SM.part_underbarrel_04_atlas_ball,
22,Vladof,SMG,49,Underbarrel,VLA_SM.part_underbarrel_06_malswitch,
22,Vladof,SMG,50,Underbarrel,VLA_SM.part_underbarrel_01_microrockets,
22,Vladof,SMG,51,Underbarrel,VLA_SM.part_underbarrel_02_taser,
22,Vladof,SMG,52,Underbarrel,VLA_SM.part_underbarrel_03_flamethrower,
22,Vladof,SMG,53,Underbarrel,VLA_SM.part_underbarrel_07_secondbarrel,
22,Vladof,SMG,54,Underbarrel,VLA_SM.part_underbarrel_04_atlas,
22,Vladof,SMG,55,Underbarrel Accessory,VLA_SM.part_underbarrel_microrockets_acc,
22,Vladof,SMG,56,Underbarrel Accessory,VLA_SM.part_underbarrel_taser_acc,
22,Vladof,SMG,57,Underbarrel Accessory,VLA_SM.part_underbarrel_flamethrower_acc,
22,Vladof,SMG,58,Underbarrel Accessory,VLA_SM.part_underbarrel_secondbarrel_acc,
22,Vladof,SMG,59,Foregrip,VLA_SM.part_foregrip_01,
22,Vladof,SMG,60,Foregrip,VLA_SM.part_foregrip_02,
22,Vladof,SMG,61,Foregrip,VLA_SM.part_foregrip_03,
22,Vladof,SMG,62,Manufacturer Part,VLA_SM.part_secondary_ammo_ps,
22,Vladof,SMG,63,Manufacturer Part,VLA_SM.part_secondary_ammo_sg,
22,Vladof,SMG,64,Manufacturer Part,VLA_SM.part_secondary_ammo_ar,
22,Vladof,SMG,65,Manufacturer Part,VLA_SM.part_secondary_ammo_sr,
22,Vladof,SMG,66,Barrel,VLA_SM.part_barrel_01_kaoson,Kaoson
22,Vladof,SMG,68,Barrel,VLA_SM.part_barrel_01_onslaught,Onslaught
22,Vladof,SMG,69,Barrel Accessory,VLA_SM.part_barrel_02_d_c,
22,Vladof,SMG,70,Barrel Accessory,VLA_SM.part_barrel_02_c_d,
22,Vladof,SMG,71,Manufacturer Part,VLA_SM.part_mag_torgue_sticky_beegun,Birt's Bees
22,Vladof,SMG,72,Barrel Accessory,VLA_SM.part_barrel_01_a,
22,Vladof,SMG,73,Barrel Accessory,VLA_SM.part_barrel_01_b,
22,Vladof,SMG,74,Barrel Accessory,VLA_SM.part_barrel_01_c,
22,Vladof,SMG,75,Barrel Accessory,VLA_SM.part_barrel_01_d,
22,Vladof,SMG,76,Barrel Accessory,VLA_SM.part_barrel_02_a,
22,Vladof,SMG,77,Barrel Accessory,VLA_SM.part_barrel_02_b,
22,Vladof,SMG,78,Barrel Accessory,VLA_SM.part_barrel_02_c,
22,Vladof,SMG,79,Barrel Accessory,VLA_SM.part_barrel_02_d,
22,Vladof,SMG,80,Manufacturer Part,VLA_SM.part_barrel_licensed_jak,
22,Vladof,SMG,81,Tediore Payload,VLA_SM.part_barrel_licensed_ted,Tediore Throw
22,Vladof,SMG,82,Tediore Payload,VLA_SM.part_barrel_licensed_ted_shooting,Tediore Shooting
22,Vladof,SMG,83,Tediore Payload,VLA_SM.part_barrel_licensed_ted_mirv,Tediore MIRV
22,Vladof,SMG,84,Tediore Payload,VLA_SM.part_barrel_licensed_ted_combo,Tediore Combo
22,Vladof,SMG,85,Manufacturer Part,VLA_SM.part_barrel_licensed_hyp,
22,Vladof,SMG,86,Manufacturer Part,VLA_SM.part_mag_torgue_normal_beegun,Birt's Bees
22,Vladof,SMG,87,Barrel,VLA_SM.part_barrel_beegun,Birt's Bees
22,Vladof,SMG,89,Manufacturer Part,VLA_SM.part_mag_torgue_sticky_mercury,Mercurious
22,Vladof,SMG,90,Manufacturer Part,VLA_SM.part_mag_torgue_normal_mercury,Mercurious
22,Vladof,SMG,91,Barrel,VLA_SM.part_barrel_mercury,Mercurious
22,Vladof,SMG,100,Manufacturer Part,VLA_SM.part_mag_torgue_normal_locust,Parasite
22,Vladof,SMG,99,Manufacturer Part,VLA_SM.part_mag_torgue_sticky_locust,Parasite
22,Vladof,SMG,102,Underbarrel,VLA_SM.part_underbarrel_uni_locust_rocket,
22,Vladof,SMG,103,Barrel,VLA_SM.part_barrel_locust,Parasite
22,Vladof,SMG,93,Barrel,VLA_SM.part_barrel_brickhouse,Brickhouse
16,Vladof,Sniper,1,Barrel,VLA_SR.part_barrel_02_finnty,Finnity XXX-L
16,Vladof,Sniper,2,Body,VLA_SR.part_body,
16,Vladof,Sniper,3,Body Accessory,VLA_SR.part_body_d,
16,Vladof,Sniper,4,Body Accessory,VLA_SR.part_body_a,
16,Vladof,Sniper,5,Body Accessory,VLA_SR.part_body_b,
16,Vladof,Sniper,6,Body Accessory,VLA_SR.part_body_c,
16,Vladof,Sniper,7,Barrel,VLA_SR.part_barrel_01,Ragoon
16,Vladof,Sniper,8,Barrel,VLA_SR.part_barrel_02,Vyudazy
16,Vladof,Sniper,9,Manufacturer Part,VLA_SR.part_shield_default,
16,Vladof,Sniper,10,Manufacturer Part,VLA_SR.part_shield_ricochet,
16,Vladof,Sniper,11,Manufacturer Part,VLA_SR.part_shield_ammo,
16,Vladof,Sniper,12,Manufacturer Part,VLA_SR.part_shield_amp,
16,Vladof,Sniper,13,Magazine,VLA_SR.part_mag_01,
16,Vladof,Sniper,14,Magazine,VLA_SR.part_mag_02,
16,Vladof,Sniper,15,Magazine,VLA_SR.part_mag_03_tor,
16,Vladof,Sniper,16,Magazine,VLA_SR.part_mag_04_cov,
16,Vladof,Sniper,17,Magazine,VLA_SR.part_mag_05_borg,
16,Vladof,Sniper,18,Manufacturer Part,VLA_SR.part_mag_torgue_normal,
16,Vladof,Sniper,19,Manufacturer Part,VLA_SR.part_mag_torgue_sticky,
16,Vladof,Sniper,20,Tediore Throw Reload,VLA_SR.part_mag_ted_thrown_01,
16,Vladof,Sniper,21,Tediore Throw Reload,VLA_SR.part_mag_ted_thrown_02,
16,Vladof,Sniper,22,Tediore Throw Reload,VLA_SR.part_mag_ted_thrown_03_tor,
16,Vladof,Sniper,23,Tediore Throw Reload,VLA_SR.part_mag_ted_thrown_04_cov,
16,Vladof,Sniper,24,Tediore Throw Reload,VLA_SR.part_mag_ted_thrown_05_bor,
16,Vladof,Sniper,25,Manufacturer Part,VLA_SR.part_barrel_licensed_jak,
16,Vladof,Sniper,26,Scope,VLA_SR.part_scope_ironsight,
16,Vladof,Sniper,27,Scope,VLA_SR.part_scope_01_lens_01,
16,Vladof,Sniper,28,Scope,VLA_SR.part_scope_01_lens_02,
16,Vladof,Sniper,29,Scope,VLA_SR.part_scope_02_lens_01,
16,Vladof,Sniper,30,Scope,VLA_SR.part_scope_02_lens_02,
16,Vladof,Sniper,31,Scope Accessory,VLA_SR.part_scope_acc_s01_l01_a,
16,Vladof,Sniper,32,Scope Accessory,VLA_SR.part_scope_acc_s01_l01_b,
16,Vladof,Sniper,33,Scope Accessory,VLA_SR.part_scope_acc_s02_l01_a,
16,Vladof,Sniper,34,Scope Accessory,VLA_SR.part_scope_acc_s02_l01_b,
16,Vladof,Sniper,35,Scope Accessory,VLA_SR.part_scope_acc_s01_l02_a,
16,Vladof,Sniper,36,Scope Accessory,VLA_SR.part_scope_acc_s01_l02_b,
16,Vladof,Sniper,37,Scope Accessory,VLA_SR.part_scope_acc_s02_l02_a,
16,Vladof,Sniper,38,Scope Accessory,VLA_SR.part_scope_acc_s02_l02_b,
16,Vladof,Sniper,39,Grip,VLA_SR.part_grip_05b_ted_homing,
16,Vladof,Sniper,40,Grip,VLA_SR.part_grip_05a_ted_legs,
16,Vladof,Sniper,41,Grip,VLA_SR.part_grip_04_hyp,
16,Vladof,Sniper,42,Grip,VLA_SR.part_grip_01,
16,Vladof,Sniper,43,Grip,VLA_SR.part_grip_02,
16,Vladof,Sniper,44,Grip,VLA_SR.part_grip_03,
16,Vladof,Sniper,45,Underbarrel,VLA_SR.part_underbarrel_06_malswitch,
16,Vladof,Sniper,46,Underbarrel,VLA_SR.part_underbarrel_05_ammoswitcher,
16,Vladof,Sniper,47,Underbarrel,VLA_SR.part_underbarrel_04_atlas_ball,
16,Vladof,Sniper,48,Underbarrel,VLA_SR.part_underbarrel_02_rocket,
16,Vladof,Sniper,49,Underbarrel,VLA_SR.part_underbarrel_07_secondbarrel,
16,Vladof,Sniper,50,Underbarrel,VLA_SR.part_underbarrel_03_bipod,
16,Vladof,Sniper,51,Underbarrel,VLA_SR.part_underbarrel_04_atlas,
16,Vladof,Sniper,52,Underbarrel,VLA_SR.part_underbarrel_01_shotgun,
16,Vladof,Sniper,53,Underbarrel Accessory,VLA_SR.part_underbarrel_shotgun_acc,
16,Vladof,Sniper,54,Underbarrel Accessory,VLA_SR.part_underbarrel_rocket_acc,
16,Vladof,Sniper,55,Underbarrel Accessory,VLA_SR.part_underbarrel_bipod_acc,
16,Vladof,Sniper,56,Underbarrel Accessory,VLA_SR.part_underbarrel_secondbarrel_acc_a,
16,Vladof,Sniper,57,Underbarrel Accessory,VLA_SR.part_underbarrel_secondbarrel_acc_b,
16,Vladof,Sniper,58,Underbarrel Accessory,VLA_SR.part_underbarrel_secondbarrel_acc_c,
16,Vladof,Sniper,59,Foregrip,VLA_SR.part_foregrip_01,
16,Vladof,Sniper,60,Foregrip,VLA_SR.part_foregrip_02,
16,Vladof,Sniper,61,Foregrip,VLA_SR.part_foregrip_03,
16,Vladof,Sniper,62,Manufacturer Part,VLA_SR.part_secondary_ammo_smg,
16,Vladof,Sniper,63,Manufacturer Part,VLA_SR.part_secondary_ammo_sg,
16,Vladof,Sniper,64,Manufacturer Part,VLA_SR.part_secondary_ammo_ar,
16,Vladof,Sniper,65,Manufacturer Part,VLA_SR.part_secondary_ammo_ps,
16,Vladof,Sniper,68,Barrel,VLA_SR.part_barrel_crowdsourced,Midnight Defiance
16,Vladof,Sniper,71,Grip,VLA_SR.part_grip_04_hyp_finnty,Upgraded Finnity XXX-L
16,Vladof,Sniper,72,Barrel,VLA_SR.part_barrel_01_stopgap,Stop Gap
16,Vladof,Sniper,73,Barrel Accessory,VLA_SR.part_barrel_01_a,
16,Vladof,Sniper,74,Barrel Accessory,VLA_SR.part_barrel_01_b,
16,Vladof,Sniper,75,Barrel Accessory,VLA_SR.part_barrel_01_c,
16,Vladof,Sniper,76,Barrel Accessory,VLA_SR.part_barrel_01_d,
16,Vladof,Sniper,77,Barrel Accessory,VLA_SR.part_barrel_02_a,
16,Vladof,Sniper,78,Barrel Accessory,VLA_SR.part_barrel_02_b,
16,Vladof,Sniper,79,Barrel Accessory,VLA_SR.part_barrel_02_c,
16,Vladof,Sniper,80,Barrel Accessory,VLA_SR.part_barrel_02_d,
16,Vladof,Sniper,81,Tediore Payload,VLA_SR.part_barrel_licensed_ted,Tediore Throw
16,Vladof,Sniper,82,Tediore Payload,VLA_SR.part_barrel_licensed_ted_shooting,Tediore Shooting
16,Vladof,Sniper,83,Tediore Payload,VLA_SR.part_barrel_licensed_ted_combo,Tediore Combo
16,Vladof,Sniper,84,Tediore Payload,VLA_SR.part_barrel_licensed_ted_mirv,Tediore MIRV
16,Vladof,Sniper,85,Manufacturer Part,VLA_SR.part_barrel_licensed_hyp,
16,Vladof,Sniper,86,Grip,VLA_SR.part_grip_05c_ted_jav,
16,Vladof,Sniper,87,Barrel,VLA_SR.part_barrel_01_hemorrhage,Hemorrhage
16,Vladof,Sniper,90,Barrel,VLA_SR.part_barrel_01_lightgun,Light Gun
